"","steps","date","interval","day","dayType"
"16430",0,"2012-11-27",105,"terça","weekday"
"16431",0,"2012-11-27",110,"terça","weekday"
"16432",0,"2012-11-27",115,"terça","weekday"
"16433",0,"2012-11-27",120,"terça","weekday"
"16434",0,"2012-11-27",125,"terça","weekday"
"16435",0,"2012-11-27",130,"terça","weekday"
"16436",0,"2012-11-27",135,"terça","weekday"
"16437",0,"2012-11-27",140,"terça","weekday"
"16438",0,"2012-11-27",145,"terça","weekday"
"16439",0,"2012-11-27",150,"terça","weekday"
"16440",0,"2012-11-27",155,"terça","weekday"
"16441",0,"2012-11-27",200,"terça","weekday"
"16442",0,"2012-11-27",205,"terça","weekday"
"16443",0,"2012-11-27",210,"terça","weekday"
"16444",0,"2012-11-27",215,"terça","weekday"
"16445",0,"2012-11-27",220,"terça","weekday"
"16446",0,"2012-11-27",225,"terça","weekday"
"16447",0,"2012-11-27",230,"terça","weekday"
"16448",0,"2012-11-27",235,"terça","weekday"
"16449",0,"2012-11-27",240,"terça","weekday"
"16450",0,"2012-11-27",245,"terça","weekday"
"16451",0,"2012-11-27",250,"terça","weekday"
"16452",0,"2012-11-27",255,"terça","weekday"
"16453",0,"2012-11-27",300,"terça","weekday"
"16454",0,"2012-11-27",305,"terça","weekday"
"16455",0,"2012-11-27",310,"terça","weekday"
"16456",0,"2012-11-27",315,"terça","weekday"
"16457",0,"2012-11-27",320,"terça","weekday"
"16458",0,"2012-11-27",325,"terça","weekday"
"16459",0,"2012-11-27",330,"terça","weekday"
"16460",0,"2012-11-27",335,"terça","weekday"
"16461",0,"2012-11-27",340,"terça","weekday"
"16462",0,"2012-11-27",345,"terça","weekday"
"16463",0,"2012-11-27",350,"terça","weekday"
"16464",0,"2012-11-27",355,"terça","weekday"
"16465",0,"2012-11-27",400,"terça","weekday"
"16466",0,"2012-11-27",405,"terça","weekday"
"16467",0,"2012-11-27",410,"terça","weekday"
"16468",0,"2012-11-27",415,"terça","weekday"
"16469",0,"2012-11-27",420,"terça","weekday"
"16470",0,"2012-11-27",425,"terça","weekday"
"16471",0,"2012-11-27",430,"terça","weekday"
"16472",0,"2012-11-27",435,"terça","weekday"
"16473",0,"2012-11-27",440,"terça","weekday"
"16474",0,"2012-11-27",445,"terça","weekday"
"16475",0,"2012-11-27",450,"terça","weekday"
"16476",0,"2012-11-27",455,"terça","weekday"
"16477",0,"2012-11-27",500,"terça","weekday"
"16478",0,"2012-11-27",505,"terça","weekday"
"16479",0,"2012-11-27",510,"terça","weekday"
"16480",0,"2012-11-27",515,"terça","weekday"
"16481",0,"2012-11-27",520,"terça","weekday"
"16482",0,"2012-11-27",525,"terça","weekday"
"16483",63,"2012-11-27",530,"terça","weekday"
"16484",197,"2012-11-27",535,"terça","weekday"
"16485",742,"2012-11-27",540,"terça","weekday"
"16486",757,"2012-11-27",545,"terça","weekday"
"16487",794,"2012-11-27",550,"terça","weekday"
"16488",777,"2012-11-27",555,"terça","weekday"
"16489",758,"2012-11-27",600,"terça","weekday"
"16490",767,"2012-11-27",605,"terça","weekday"
"16491",770,"2012-11-27",610,"terça","weekday"
"16492",806,"2012-11-27",615,"terça","weekday"
"16493",238,"2012-11-27",620,"terça","weekday"
"16494",40,"2012-11-27",625,"terça","weekday"
"16495",26,"2012-11-27",630,"terça","weekday"
"16496",42,"2012-11-27",635,"terça","weekday"
"16497",47,"2012-11-27",640,"terça","weekday"
"16498",0,"2012-11-27",645,"terça","weekday"
"16499",0,"2012-11-27",650,"terça","weekday"
"16500",25,"2012-11-27",655,"terça","weekday"
"16501",0,"2012-11-27",700,"terça","weekday"
"16502",59,"2012-11-27",705,"terça","weekday"
"16503",17,"2012-11-27",710,"terça","weekday"
"16504",109,"2012-11-27",715,"terça","weekday"
"16505",17,"2012-11-27",720,"terça","weekday"
"16506",28,"2012-11-27",725,"terça","weekday"
"16507",66,"2012-11-27",730,"terça","weekday"
"16508",189,"2012-11-27",735,"terça","weekday"
"16509",0,"2012-11-27",740,"terça","weekday"
"16510",43,"2012-11-27",745,"terça","weekday"
"16511",53,"2012-11-27",750,"terça","weekday"
"16512",13,"2012-11-27",755,"terça","weekday"
"16513",52,"2012-11-27",800,"terça","weekday"
"16514",173,"2012-11-27",805,"terça","weekday"
"16515",57,"2012-11-27",810,"terça","weekday"
"16516",0,"2012-11-27",815,"terça","weekday"
"16517",0,"2012-11-27",820,"terça","weekday"
"16518",0,"2012-11-27",825,"terça","weekday"
"16519",0,"2012-11-27",830,"terça","weekday"
"16520",0,"2012-11-27",835,"terça","weekday"
"16521",0,"2012-11-27",840,"terça","weekday"
"16522",0,"2012-11-27",845,"terça","weekday"
"16523",16,"2012-11-27",850,"terça","weekday"
"16524",0,"2012-11-27",855,"terça","weekday"
"16525",0,"2012-11-27",900,"terça","weekday"
"16526",466,"2012-11-27",905,"terça","weekday"
"16527",121,"2012-11-27",910,"terça","weekday"
"16528",21,"2012-11-27",915,"terça","weekday"
"16529",193,"2012-11-27",920,"terça","weekday"
"16530",32,"2012-11-27",925,"terça","weekday"
"16531",35,"2012-11-27",930,"terça","weekday"
"16532",10,"2012-11-27",935,"terça","weekday"
"16533",39,"2012-11-27",940,"terça","weekday"
"16534",0,"2012-11-27",945,"terça","weekday"
"16535",0,"2012-11-27",950,"terça","weekday"
"16536",0,"2012-11-27",955,"terça","weekday"
"16537",207,"2012-11-27",1000,"terça","weekday"
"16538",0,"2012-11-27",1005,"terça","weekday"
"16539",172,"2012-11-27",1010,"terça","weekday"
"16540",74,"2012-11-27",1015,"terça","weekday"
"16541",11,"2012-11-27",1020,"terça","weekday"
"16542",0,"2012-11-27",1025,"terça","weekday"
"16543",0,"2012-11-27",1030,"terça","weekday"
"16544",0,"2012-11-27",1035,"terça","weekday"
"16545",157,"2012-11-27",1040,"terça","weekday"
"16546",485,"2012-11-27",1045,"terça","weekday"
"16547",71,"2012-11-27",1050,"terça","weekday"
"16548",12,"2012-11-27",1055,"terça","weekday"
"16549",0,"2012-11-27",1100,"terça","weekday"
"16550",0,"2012-11-27",1105,"terça","weekday"
"16551",0,"2012-11-27",1110,"terça","weekday"
"16552",0,"2012-11-27",1115,"terça","weekday"
"16553",0,"2012-11-27",1120,"terça","weekday"
"16554",0,"2012-11-27",1125,"terça","weekday"
"16555",0,"2012-11-27",1130,"terça","weekday"
"16556",0,"2012-11-27",1135,"terça","weekday"
"16557",0,"2012-11-27",1140,"terça","weekday"
"16558",417,"2012-11-27",1145,"terça","weekday"
"16559",95,"2012-11-27",1150,"terça","weekday"
"16560",70,"2012-11-27",1155,"terça","weekday"
"16561",0,"2012-11-27",1200,"terça","weekday"
"16562",0,"2012-11-27",1205,"terça","weekday"
"16563",0,"2012-11-27",1210,"terça","weekday"
"16564",0,"2012-11-27",1215,"terça","weekday"
"16565",0,"2012-11-27",1220,"terça","weekday"
"16566",0,"2012-11-27",1225,"terça","weekday"
"16567",0,"2012-11-27",1230,"terça","weekday"
"16568",0,"2012-11-27",1235,"terça","weekday"
"16569",0,"2012-11-27",1240,"terça","weekday"
"16570",0,"2012-11-27",1245,"terça","weekday"
"16571",0,"2012-11-27",1250,"terça","weekday"
"16572",0,"2012-11-27",1255,"terça","weekday"
"16573",0,"2012-11-27",1300,"terça","weekday"
"16574",0,"2012-11-27",1305,"terça","weekday"
"16575",0,"2012-11-27",1310,"terça","weekday"
"16576",0,"2012-11-27",1315,"terça","weekday"
"16577",0,"2012-11-27",1320,"terça","weekday"
"16578",0,"2012-11-27",1325,"terça","weekday"
"16579",0,"2012-11-27",1330,"terça","weekday"
"16580",0,"2012-11-27",1335,"terça","weekday"
"16581",0,"2012-11-27",1340,"terça","weekday"
"16582",0,"2012-11-27",1345,"terça","weekday"
"16583",0,"2012-11-27",1350,"terça","weekday"
"16584",0,"2012-11-27",1355,"terça","weekday"
"16585",0,"2012-11-27",1400,"terça","weekday"
"16586",0,"2012-11-27",1405,"terça","weekday"
"16587",46,"2012-11-27",1410,"terça","weekday"
"16588",419,"2012-11-27",1415,"terça","weekday"
"16589",198,"2012-11-27",1420,"terça","weekday"
"16590",127,"2012-11-27",1425,"terça","weekday"
"16591",441,"2012-11-27",1430,"terça","weekday"
"16592",0,"2012-11-27",1435,"terça","weekday"
"16593",0,"2012-11-27",1440,"terça","weekday"
"16594",0,"2012-11-27",1445,"terça","weekday"
"16595",0,"2012-11-27",1450,"terça","weekday"
"16596",0,"2012-11-27",1455,"terça","weekday"
"16597",0,"2012-11-27",1500,"terça","weekday"
"16598",0,"2012-11-27",1505,"terça","weekday"
"16599",0,"2012-11-27",1510,"terça","weekday"
"16600",0,"2012-11-27",1515,"terça","weekday"
"16601",0,"2012-11-27",1520,"terça","weekday"
"16602",0,"2012-11-27",1525,"terça","weekday"
"16603",0,"2012-11-27",1530,"terça","weekday"
"16604",0,"2012-11-27",1535,"terça","weekday"
"16605",0,"2012-11-27",1540,"terça","weekday"
"16606",0,"2012-11-27",1545,"terça","weekday"
"16607",0,"2012-11-27",1550,"terça","weekday"
"16608",0,"2012-11-27",1555,"terça","weekday"
"16609",0,"2012-11-27",1600,"terça","weekday"
"16610",0,"2012-11-27",1605,"terça","weekday"
"16611",0,"2012-11-27",1610,"terça","weekday"
"16612",0,"2012-11-27",1615,"terça","weekday"
"16613",0,"2012-11-27",1620,"terça","weekday"
"16614",0,"2012-11-27",1625,"terça","weekday"
"16615",0,"2012-11-27",1630,"terça","weekday"
"16616",0,"2012-11-27",1635,"terça","weekday"
"16617",50,"2012-11-27",1640,"terça","weekday"
"16618",57,"2012-11-27",1645,"terça","weekday"
"16619",0,"2012-11-27",1650,"terça","weekday"
"16620",0,"2012-11-27",1655,"terça","weekday"
"16621",24,"2012-11-27",1700,"terça","weekday"
"16622",476,"2012-11-27",1705,"terça","weekday"
"16623",153,"2012-11-27",1710,"terça","weekday"
"16624",0,"2012-11-27",1715,"terça","weekday"
"16625",8,"2012-11-27",1720,"terça","weekday"
"16626",0,"2012-11-27",1725,"terça","weekday"
"16627",7,"2012-11-27",1730,"terça","weekday"
"16628",0,"2012-11-27",1735,"terça","weekday"
"16629",17,"2012-11-27",1740,"terça","weekday"
"16630",0,"2012-11-27",1745,"terça","weekday"
"16631",0,"2012-11-27",1750,"terça","weekday"
"16632",35,"2012-11-27",1755,"terça","weekday"
"16633",0,"2012-11-27",1800,"terça","weekday"
"16634",44,"2012-11-27",1805,"terça","weekday"
"16635",55,"2012-11-27",1810,"terça","weekday"
"16636",6,"2012-11-27",1815,"terça","weekday"
"16637",0,"2012-11-27",1820,"terça","weekday"
"16638",0,"2012-11-27",1825,"terça","weekday"
"16639",61,"2012-11-27",1830,"terça","weekday"
"16640",19,"2012-11-27",1835,"terça","weekday"
"16641",68,"2012-11-27",1840,"terça","weekday"
"16642",34,"2012-11-27",1845,"terça","weekday"
"16643",123,"2012-11-27",1850,"terça","weekday"
"16644",29,"2012-11-27",1855,"terça","weekday"
"16645",71,"2012-11-27",1900,"terça","weekday"
"16646",83,"2012-11-27",1905,"terça","weekday"
"16647",97,"2012-11-27",1910,"terça","weekday"
"16648",66,"2012-11-27",1915,"terça","weekday"
"16649",0,"2012-11-27",1920,"terça","weekday"
"16650",31,"2012-11-27",1925,"terça","weekday"
"16651",0,"2012-11-27",1930,"terça","weekday"
"16652",54,"2012-11-27",1935,"terça","weekday"
"16653",16,"2012-11-27",1940,"terça","weekday"
"16654",0,"2012-11-27",1945,"terça","weekday"
"16655",0,"2012-11-27",1950,"terça","weekday"
"16656",0,"2012-11-27",1955,"terça","weekday"
"16657",0,"2012-11-27",2000,"terça","weekday"
"16658",0,"2012-11-27",2005,"terça","weekday"
"16659",10,"2012-11-27",2010,"terça","weekday"
"16660",30,"2012-11-27",2015,"terça","weekday"
"16661",0,"2012-11-27",2020,"terça","weekday"
"16662",0,"2012-11-27",2025,"terça","weekday"
"16663",0,"2012-11-27",2030,"terça","weekday"
"16664",30,"2012-11-27",2035,"terça","weekday"
"16665",42,"2012-11-27",2040,"terça","weekday"
"16666",0,"2012-11-27",2045,"terça","weekday"
"16667",0,"2012-11-27",2050,"terça","weekday"
"16668",0,"2012-11-27",2055,"terça","weekday"
"16669",0,"2012-11-27",2100,"terça","weekday"
"16670",0,"2012-11-27",2105,"terça","weekday"
"16671",0,"2012-11-27",2110,"terça","weekday"
"16672",0,"2012-11-27",2115,"terça","weekday"
"16673",0,"2012-11-27",2120,"terça","weekday"
"16674",13,"2012-11-27",2125,"terça","weekday"
"16675",0,"2012-11-27",2130,"terça","weekday"
"16676",0,"2012-11-27",2135,"terça","weekday"
"16677",0,"2012-11-27",2140,"terça","weekday"
"16678",0,"2012-11-27",2145,"terça","weekday"
"16679",121,"2012-11-27",2150,"terça","weekday"
"16680",56,"2012-11-27",2155,"terça","weekday"
"16681",0,"2012-11-27",2200,"terça","weekday"
"16682",0,"2012-11-27",2205,"terça","weekday"
"16683",0,"2012-11-27",2210,"terça","weekday"
"16684",0,"2012-11-27",2215,"terça","weekday"
"16685",0,"2012-11-27",2220,"terça","weekday"
"16686",0,"2012-11-27",2225,"terça","weekday"
"16687",0,"2012-11-27",2230,"terça","weekday"
"16688",0,"2012-11-27",2235,"terça","weekday"
"16689",0,"2012-11-27",2240,"terça","weekday"
"16690",0,"2012-11-27",2245,"terça","weekday"
"16691",0,"2012-11-27",2250,"terça","weekday"
"16692",0,"2012-11-27",2255,"terça","weekday"
"16693",0,"2012-11-27",2300,"terça","weekday"
"16694",0,"2012-11-27",2305,"terça","weekday"
"16695",0,"2012-11-27",2310,"terça","weekday"
"16696",0,"2012-11-27",2315,"terça","weekday"
"16697",0,"2012-11-27",2320,"terça","weekday"
"16698",0,"2012-11-27",2325,"terça","weekday"
"16699",0,"2012-11-27",2330,"terça","weekday"
"16700",0,"2012-11-27",2335,"terça","weekday"
"16701",0,"2012-11-27",2340,"terça","weekday"
"16702",0,"2012-11-27",2345,"terça","weekday"
"16703",0,"2012-11-27",2350,"terça","weekday"
"16704",0,"2012-11-27",2355,"terça","weekday"
"16705",0,"2012-11-28",0,"quarta","weekday"
"16706",0,"2012-11-28",5,"quarta","weekday"
"16707",0,"2012-11-28",10,"quarta","weekday"
"16708",0,"2012-11-28",15,"quarta","weekday"
"16709",0,"2012-11-28",20,"quarta","weekday"
"16710",0,"2012-11-28",25,"quarta","weekday"
"16711",0,"2012-11-28",30,"quarta","weekday"
"16712",0,"2012-11-28",35,"quarta","weekday"
"16713",0,"2012-11-28",40,"quarta","weekday"
"16714",0,"2012-11-28",45,"quarta","weekday"
"16715",0,"2012-11-28",50,"quarta","weekday"
"16716",0,"2012-11-28",55,"quarta","weekday"
"16717",0,"2012-11-28",100,"quarta","weekday"
"16718",0,"2012-11-28",105,"quarta","weekday"
"16719",0,"2012-11-28",110,"quarta","weekday"
"16720",0,"2012-11-28",115,"quarta","weekday"
"16721",0,"2012-11-28",120,"quarta","weekday"
"16722",0,"2012-11-28",125,"quarta","weekday"
"16723",0,"2012-11-28",130,"quarta","weekday"
"16724",0,"2012-11-28",135,"quarta","weekday"
"16725",0,"2012-11-28",140,"quarta","weekday"
"16726",0,"2012-11-28",145,"quarta","weekday"
"16727",0,"2012-11-28",150,"quarta","weekday"
"16728",0,"2012-11-28",155,"quarta","weekday"
"16729",0,"2012-11-28",200,"quarta","weekday"
"16730",0,"2012-11-28",205,"quarta","weekday"
"16731",0,"2012-11-28",210,"quarta","weekday"
"16732",0,"2012-11-28",215,"quarta","weekday"
"16733",0,"2012-11-28",220,"quarta","weekday"
"16734",0,"2012-11-28",225,"quarta","weekday"
"16735",0,"2012-11-28",230,"quarta","weekday"
"16736",0,"2012-11-28",235,"quarta","weekday"
"16737",0,"2012-11-28",240,"quarta","weekday"
"16738",0,"2012-11-28",245,"quarta","weekday"
"16739",0,"2012-11-28",250,"quarta","weekday"
"16740",0,"2012-11-28",255,"quarta","weekday"
"16741",0,"2012-11-28",300,"quarta","weekday"
"16742",0,"2012-11-28",305,"quarta","weekday"
"16743",0,"2012-11-28",310,"quarta","weekday"
"16744",0,"2012-11-28",315,"quarta","weekday"
"16745",0,"2012-11-28",320,"quarta","weekday"
"16746",0,"2012-11-28",325,"quarta","weekday"
"16747",0,"2012-11-28",330,"quarta","weekday"
"16748",0,"2012-11-28",335,"quarta","weekday"
"16749",0,"2012-11-28",340,"quarta","weekday"
"16750",0,"2012-11-28",345,"quarta","weekday"
"16751",0,"2012-11-28",350,"quarta","weekday"
"16752",0,"2012-11-28",355,"quarta","weekday"
"16753",0,"2012-11-28",400,"quarta","weekday"
"16754",0,"2012-11-28",405,"quarta","weekday"
"16755",0,"2012-11-28",410,"quarta","weekday"
"16756",0,"2012-11-28",415,"quarta","weekday"
"16757",0,"2012-11-28",420,"quarta","weekday"
"16758",0,"2012-11-28",425,"quarta","weekday"
"16759",0,"2012-11-28",430,"quarta","weekday"
"16760",0,"2012-11-28",435,"quarta","weekday"
"16761",0,"2012-11-28",440,"quarta","weekday"
"16762",0,"2012-11-28",445,"quarta","weekday"
"16763",0,"2012-11-28",450,"quarta","weekday"
"16764",0,"2012-11-28",455,"quarta","weekday"
"16765",0,"2012-11-28",500,"quarta","weekday"
"16766",0,"2012-11-28",505,"quarta","weekday"
"16767",0,"2012-11-28",510,"quarta","weekday"
"16768",0,"2012-11-28",515,"quarta","weekday"
"16769",0,"2012-11-28",520,"quarta","weekday"
"16770",56,"2012-11-28",525,"quarta","weekday"
"16771",0,"2012-11-28",530,"quarta","weekday"
"16772",59,"2012-11-28",535,"quarta","weekday"
"16773",23,"2012-11-28",540,"quarta","weekday"
"16774",37,"2012-11-28",545,"quarta","weekday"
"16775",408,"2012-11-28",550,"quarta","weekday"
"16776",628,"2012-11-28",555,"quarta","weekday"
"16777",280,"2012-11-28",600,"quarta","weekday"
"16778",731,"2012-11-28",605,"quarta","weekday"
"16779",733,"2012-11-28",610,"quarta","weekday"
"16780",721,"2012-11-28",615,"quarta","weekday"
"16781",713,"2012-11-28",620,"quarta","weekday"
"16782",731,"2012-11-28",625,"quarta","weekday"
"16783",721,"2012-11-28",630,"quarta","weekday"
"16784",358,"2012-11-28",635,"quarta","weekday"
"16785",574,"2012-11-28",640,"quarta","weekday"
"16786",569,"2012-11-28",645,"quarta","weekday"
"16787",20,"2012-11-28",650,"quarta","weekday"
"16788",28,"2012-11-28",655,"quarta","weekday"
"16789",0,"2012-11-28",700,"quarta","weekday"
"16790",69,"2012-11-28",705,"quarta","weekday"
"16791",53,"2012-11-28",710,"quarta","weekday"
"16792",60,"2012-11-28",715,"quarta","weekday"
"16793",17,"2012-11-28",720,"quarta","weekday"
"16794",59,"2012-11-28",725,"quarta","weekday"
"16795",45,"2012-11-28",730,"quarta","weekday"
"16796",123,"2012-11-28",735,"quarta","weekday"
"16797",0,"2012-11-28",740,"quarta","weekday"
"16798",0,"2012-11-28",745,"quarta","weekday"
"16799",0,"2012-11-28",750,"quarta","weekday"
"16800",34,"2012-11-28",755,"quarta","weekday"
"16801",138,"2012-11-28",800,"quarta","weekday"
"16802",71,"2012-11-28",805,"quarta","weekday"
"16803",0,"2012-11-28",810,"quarta","weekday"
"16804",0,"2012-11-28",815,"quarta","weekday"
"16805",0,"2012-11-28",820,"quarta","weekday"
"16806",0,"2012-11-28",825,"quarta","weekday"
"16807",0,"2012-11-28",830,"quarta","weekday"
"16808",0,"2012-11-28",835,"quarta","weekday"
"16809",0,"2012-11-28",840,"quarta","weekday"
"16810",0,"2012-11-28",845,"quarta","weekday"
"16811",0,"2012-11-28",850,"quarta","weekday"
"16812",0,"2012-11-28",855,"quarta","weekday"
"16813",0,"2012-11-28",900,"quarta","weekday"
"16814",0,"2012-11-28",905,"quarta","weekday"
"16815",0,"2012-11-28",910,"quarta","weekday"
"16816",0,"2012-11-28",915,"quarta","weekday"
"16817",0,"2012-11-28",920,"quarta","weekday"
"16818",0,"2012-11-28",925,"quarta","weekday"
"16819",0,"2012-11-28",930,"quarta","weekday"
"16820",0,"2012-11-28",935,"quarta","weekday"
"16821",0,"2012-11-28",940,"quarta","weekday"
"16822",0,"2012-11-28",945,"quarta","weekday"
"16823",0,"2012-11-28",950,"quarta","weekday"
"16824",0,"2012-11-28",955,"quarta","weekday"
"16825",0,"2012-11-28",1000,"quarta","weekday"
"16826",0,"2012-11-28",1005,"quarta","weekday"
"16827",0,"2012-11-28",1010,"quarta","weekday"
"16828",0,"2012-11-28",1015,"quarta","weekday"
"16829",0,"2012-11-28",1020,"quarta","weekday"
"16830",0,"2012-11-28",1025,"quarta","weekday"
"16831",0,"2012-11-28",1030,"quarta","weekday"
"16832",0,"2012-11-28",1035,"quarta","weekday"
"16833",0,"2012-11-28",1040,"quarta","weekday"
"16834",0,"2012-11-28",1045,"quarta","weekday"
"16835",0,"2012-11-28",1050,"quarta","weekday"
"16836",0,"2012-11-28",1055,"quarta","weekday"
"16837",0,"2012-11-28",1100,"quarta","weekday"
"16838",0,"2012-11-28",1105,"quarta","weekday"
"16839",0,"2012-11-28",1110,"quarta","weekday"
"16840",0,"2012-11-28",1115,"quarta","weekday"
"16841",0,"2012-11-28",1120,"quarta","weekday"
"16842",0,"2012-11-28",1125,"quarta","weekday"
"16843",0,"2012-11-28",1130,"quarta","weekday"
"16844",0,"2012-11-28",1135,"quarta","weekday"
"16845",0,"2012-11-28",1140,"quarta","weekday"
"16846",0,"2012-11-28",1145,"quarta","weekday"
"16847",0,"2012-11-28",1150,"quarta","weekday"
"16848",0,"2012-11-28",1155,"quarta","weekday"
"16849",0,"2012-11-28",1200,"quarta","weekday"
"16850",0,"2012-11-28",1205,"quarta","weekday"
"16851",0,"2012-11-28",1210,"quarta","weekday"
"16852",0,"2012-11-28",1215,"quarta","weekday"
"16853",0,"2012-11-28",1220,"quarta","weekday"
"16854",0,"2012-11-28",1225,"quarta","weekday"
"16855",0,"2012-11-28",1230,"quarta","weekday"
"16856",0,"2012-11-28",1235,"quarta","weekday"
"16857",0,"2012-11-28",1240,"quarta","weekday"
"16858",0,"2012-11-28",1245,"quarta","weekday"
"16859",0,"2012-11-28",1250,"quarta","weekday"
"16860",0,"2012-11-28",1255,"quarta","weekday"
"16861",0,"2012-11-28",1300,"quarta","weekday"
"16862",0,"2012-11-28",1305,"quarta","weekday"
"16863",0,"2012-11-28",1310,"quarta","weekday"
"16864",0,"2012-11-28",1315,"quarta","weekday"
"16865",0,"2012-11-28",1320,"quarta","weekday"
"16866",0,"2012-11-28",1325,"quarta","weekday"
"16867",0,"2012-11-28",1330,"quarta","weekday"
"16868",0,"2012-11-28",1335,"quarta","weekday"
"16869",0,"2012-11-28",1340,"quarta","weekday"
"16870",0,"2012-11-28",1345,"quarta","weekday"
"16871",0,"2012-11-28",1350,"quarta","weekday"
"16872",0,"2012-11-28",1355,"quarta","weekday"
"16873",0,"2012-11-28",1400,"quarta","weekday"
"16874",0,"2012-11-28",1405,"quarta","weekday"
"16875",0,"2012-11-28",1410,"quarta","weekday"
"16876",0,"2012-11-28",1415,"quarta","weekday"
"16877",0,"2012-11-28",1420,"quarta","weekday"
"16878",0,"2012-11-28",1425,"quarta","weekday"
"16879",0,"2012-11-28",1430,"quarta","weekday"
"16880",0,"2012-11-28",1435,"quarta","weekday"
"16881",0,"2012-11-28",1440,"quarta","weekday"
"16882",0,"2012-11-28",1445,"quarta","weekday"
"16883",0,"2012-11-28",1450,"quarta","weekday"
"16884",0,"2012-11-28",1455,"quarta","weekday"
"16885",0,"2012-11-28",1500,"quarta","weekday"
"16886",0,"2012-11-28",1505,"quarta","weekday"
"16887",0,"2012-11-28",1510,"quarta","weekday"
"16888",0,"2012-11-28",1515,"quarta","weekday"
"16889",0,"2012-11-28",1520,"quarta","weekday"
"16890",0,"2012-11-28",1525,"quarta","weekday"
"16891",0,"2012-11-28",1530,"quarta","weekday"
"16892",0,"2012-11-28",1535,"quarta","weekday"
"16893",0,"2012-11-28",1540,"quarta","weekday"
"16894",0,"2012-11-28",1545,"quarta","weekday"
"16895",0,"2012-11-28",1550,"quarta","weekday"
"16896",0,"2012-11-28",1555,"quarta","weekday"
"16897",0,"2012-11-28",1600,"quarta","weekday"
"16898",0,"2012-11-28",1605,"quarta","weekday"
"16899",0,"2012-11-28",1610,"quarta","weekday"
"16900",0,"2012-11-28",1615,"quarta","weekday"
"16901",0,"2012-11-28",1620,"quarta","weekday"
"16902",0,"2012-11-28",1625,"quarta","weekday"
"16903",0,"2012-11-28",1630,"quarta","weekday"
"16904",0,"2012-11-28",1635,"quarta","weekday"
"16905",0,"2012-11-28",1640,"quarta","weekday"
"16906",0,"2012-11-28",1645,"quarta","weekday"
"16907",0,"2012-11-28",1650,"quarta","weekday"
"16908",0,"2012-11-28",1655,"quarta","weekday"
"16909",0,"2012-11-28",1700,"quarta","weekday"
"16910",0,"2012-11-28",1705,"quarta","weekday"
"16911",33,"2012-11-28",1710,"quarta","weekday"
"16912",57,"2012-11-28",1715,"quarta","weekday"
"16913",74,"2012-11-28",1720,"quarta","weekday"
"16914",272,"2012-11-28",1725,"quarta","weekday"
"16915",0,"2012-11-28",1730,"quarta","weekday"
"16916",11,"2012-11-28",1735,"quarta","weekday"
"16917",135,"2012-11-28",1740,"quarta","weekday"
"16918",116,"2012-11-28",1745,"quarta","weekday"
"16919",0,"2012-11-28",1750,"quarta","weekday"
"16920",0,"2012-11-28",1755,"quarta","weekday"
"16921",0,"2012-11-28",1800,"quarta","weekday"
"16922",0,"2012-11-28",1805,"quarta","weekday"
"16923",0,"2012-11-28",1810,"quarta","weekday"
"16924",393,"2012-11-28",1815,"quarta","weekday"
"16925",401,"2012-11-28",1820,"quarta","weekday"
"16926",188,"2012-11-28",1825,"quarta","weekday"
"16927",0,"2012-11-28",1830,"quarta","weekday"
"16928",0,"2012-11-28",1835,"quarta","weekday"
"16929",62,"2012-11-28",1840,"quarta","weekday"
"16930",0,"2012-11-28",1845,"quarta","weekday"
"16931",0,"2012-11-28",1850,"quarta","weekday"
"16932",23,"2012-11-28",1855,"quarta","weekday"
"16933",47,"2012-11-28",1900,"quarta","weekday"
"16934",13,"2012-11-28",1905,"quarta","weekday"
"16935",0,"2012-11-28",1910,"quarta","weekday"
"16936",0,"2012-11-28",1915,"quarta","weekday"
"16937",35,"2012-11-28",1920,"quarta","weekday"
"16938",0,"2012-11-28",1925,"quarta","weekday"
"16939",0,"2012-11-28",1930,"quarta","weekday"
"16940",0,"2012-11-28",1935,"quarta","weekday"
"16941",0,"2012-11-28",1940,"quarta","weekday"
"16942",0,"2012-11-28",1945,"quarta","weekday"
"16943",0,"2012-11-28",1950,"quarta","weekday"
"16944",0,"2012-11-28",1955,"quarta","weekday"
"16945",42,"2012-11-28",2000,"quarta","weekday"
"16946",0,"2012-11-28",2005,"quarta","weekday"
"16947",0,"2012-11-28",2010,"quarta","weekday"
"16948",0,"2012-11-28",2015,"quarta","weekday"
"16949",99,"2012-11-28",2020,"quarta","weekday"
"16950",25,"2012-11-28",2025,"quarta","weekday"
"16951",4,"2012-11-28",2030,"quarta","weekday"
"16952",0,"2012-11-28",2035,"quarta","weekday"
"16953",0,"2012-11-28",2040,"quarta","weekday"
"16954",0,"2012-11-28",2045,"quarta","weekday"
"16955",94,"2012-11-28",2050,"quarta","weekday"
"16956",0,"2012-11-28",2055,"quarta","weekday"
"16957",0,"2012-11-28",2100,"quarta","weekday"
"16958",0,"2012-11-28",2105,"quarta","weekday"
"16959",0,"2012-11-28",2110,"quarta","weekday"
"16960",0,"2012-11-28",2115,"quarta","weekday"
"16961",0,"2012-11-28",2120,"quarta","weekday"
"16962",0,"2012-11-28",2125,"quarta","weekday"
"16963",0,"2012-11-28",2130,"quarta","weekday"
"16964",0,"2012-11-28",2135,"quarta","weekday"
"16965",0,"2012-11-28",2140,"quarta","weekday"
